applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,annual_income_standardized,avg_monthly_balance_standardized,avg_monthly_spending_standardized,loan_amount_requested_log,total_outstanding_debt_log,estimated_monthly_emi_log,loan_amount_requested_normalized,total_outstanding_debt_normalized,estimated_monthly_emi_normalized,is_salaried,is_self_employed,is_business_owner,employment_stability_score,is_secured_loan,loan_risk_score,education_score,is_married,is_home_owner,is_male,gender_normalized_MALE,education_normalized_HIGH_SCHOOL,education_normalized_MASTER,education_normalized_OTHER,education_normalized_PHD,marital_status_normalized_MARRIED,marital_status_normalized_SINGLE,marital_status_normalized_WIDOWED,residence_type_normalized_OWNED,residence_type_normalized_RENTED,residence_type_normalized_WITH_PARENTS,employment_type_normalized_FREELANCER,employment_type_normalized_RETIRED,employment_type_normalized_SALARIED,employment_type_normalized_SELF_EMPLOYED,loan_purpose_normalized_BUSINESS_LOAN,loan_purpose_normalized_CONSUMER_DURABLE,loan_purpose_normalized_CREDIT_CARD,loan_purpose_normalized_EDUCATION_LOAN,loan_purpose_normalized_HOME_LOAN,loan_purpose_normalized_PERSONAL_LOAN,loan_risk_category_LOW_RISK,loan_risk_category_MEDIUM_RISK,gender_woe,education_woe,marital_status_woe,residence_type_woe,employment_type_woe,loan_purpose_woe,city_woe,industry_woe,city_target_enc,industry_target_enc,employment_type_target_enc,loan_purpose_target_enc
APP002962,2025-04-20,Male,21.0,Bachelor,Married,1.0,Mortgaged,7.0,Mumbai,Salaried,Healthcare,821000.0,10.0,5.0,Personal Loan,440000.0,60.0,17.71,846.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,153600.0,2.6,0.0,0.0,181000.0,0.832,38000.0,43.4,56.6,0.0,85.9,36.0,8.3,1.0,0.0,0.187,0.536,0.72,11100.0,0.162,2.647,0.2,0,0.02,1.100024426355962,1.3873236478261597,0.6154209972565252,12.994532278619134,11.942113610091182,9.314790473332646,0.0267106655874478,0.0245646020246605,0.028169014084507,1,0,0,5,0,2,3,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.02281388753025259,-0.030478532445368987,0.003999013438422056,-0.03787008099077142,-0.014861292301691881,-0.038698725711155686,0.08245496261094298,-0.09454945290539121,0.16863515625000003,0.19899148029818958,0.18223649666451472,0.19197367062467735
APP002963,2025-02-28,Male,34.0,Bachelor,Single,0.0,Owned,2.0,Delhi,Salaried,Other,235000.0,8.0,6.0,Education Loan,716000.0,120.0,8.71,552.0,8.0,1.0,21.0,0.0,0.0,2.0,2.0,38200.0,66.4,0.0,0.0,43000.0,0.394,10000.0,68.7,31.3,0.0,96.2,38.0,18.8,1.0,0.0,0.163,3.047,0.186,9000.0,0.457,2.175,1.8,0,0.02,-0.8781635551594502,-0.6558040010538864,-0.9557759174975808,13.481436842589853,10.5506169722625,9.105090961257083,0.0438951497416101,0.0061091653472788,0.0224810400866738,1,0,0,5,0,2,3,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02281388753025259,-0.030478532445368987,0.0013297632106747921,-0.022477104864267468,-0.014861292301691881,0.017693402375376803,0.00781745594474019,0.10943360066974268,0.18888676103247296,0.1649598214285714,0.18904662205914094,0.1668955773955774
APP002964,2025-10-02,Female,31.0,Bachelor,Divorced,1.0,Rented,15.0,Mumbai,Salaried,IT/Software,437000.0,1.0,1.0,Home Loan,619000.0,120.0,8.96,799.0,2.0,2.0,6.0,1.0,30.0,0.0,2.0,397200.0,14.5,0.0,1.0,66000.0,0.36,13000.0,31.3,68.7,0.0,78.1,30.0,38.4,3.0,0.0,1.719,2.68,0.271,7800.0,0.407,3.449,0.5,1,0.1919166666666667,-0.1962625785961169,-0.3152827262405453,-0.7874333909167838,13.335862167174314,12.892197728773349,8.962007209588313,0.0378556752381545,0.0635225255481456,0.0192307692307692,1,0,0,5,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03647880950101272,-0.030478532445368987,-0.03417732446234712,0.04556305914908085,-0.014861292301691881,-0.0033334446337297398,0.08245496261094298,-0.017516076422564388,0.17854060324825988,0.1851636690647482,0.18863111207269578,0.18572474315068493
APP002965,2025-09-19,Female,34.0,High School,Single,1.0,Living with Parents,3.0,Chennai,Salaried,Real Estate,342000.0,16.0,3.0,Personal Loan,978000.0,36.0,16.16,669.0,3.0,3.0,12.0,0.0,0.0,1.0,7.0,1047700.0,29.3,0.0,0.0,88000.0,0.086,16000.0,53.0,47.0,0.0,84.4,29.0,38.7,1.0,0.0,3.063,2.86,0.306,34500.0,1.209,3.088,1.0,0,0.0777499999999999,-0.5169585824254074,0.0104332757548243,-0.6190908643359867,13.79326597151132,13.8621087978123,10.448743588106623,0.0602079571633148,0.1675542548257608,0.0915492957746478,1,0,0,5,0,2,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03647880950101272,-0.029259383706893044,0.0013297632106747921,0.010670603450286807,-0.014861292301691881,-0.038698725711155686,0.020815201886710523,0.022063307602801795,0.17693132530120484,0.17599303944315545,0.18223649666451472,0.19197367062467735
APP002966,2025-07-19,Female,49.0,Master,Married,5.0,Mortgaged,12.0,Chennai,Self-Employed,Other,341000.0,0.0,0.0,Home Loan,1718000.0,360.0,9.14,593.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,1251400.0,11.6,0.0,0.0,66000.0,0.089,12000.0,43.1,56.9,0.0,93.4,35.0,33.1,1.0,2.0,3.67,5.038,0.721,14000.0,0.493,2.33,0.6,0,0.29675,-0.5203343298341367,-0.3152827262405453,-0.8435475664437161,14.356671963598345,14.039774281651082,9.546884034617923,0.1062822987360687,0.2001311391514337,0.0360238353196099,0,1,0,3,1,1,4,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03647880950101272,0.0755813819485763,0.003999013438422056,-0.03787008099077142,0.03399163271754266,-0.0033334446337297398,0.020815201886710523,0.10943360066974268,0.1866164383561644,0.17106944444444444,0.17782809364548496,0.18270365535248043
APP002967,2025-02-21,Female,36.0,Other,Single,1.0,Rented,3.0,Chennai,Salaried,Retail,580000.0,4.0,4.0,Auto Loan,805000.0,60.0,9.11,703.0,1.0,0.0,21.0,1.0,60.0,0.0,2.0,493700.0,8.2,0.0,1.0,167000.0,2.0,30000.0,42.3,57.7,0.0,72.0,19.0,6.7,0.0,0.0,0.851,1.388,0.354,16800.0,0.347,3.451,1.8,0,0.1777040229885057,0.2864693008521833,1.1800498283745608,0.1665075930410663,13.598598798635951,13.109685349766474,9.729193687429404,0.0494365232550899,0.0789553647107742,0.0436078006500541,1,0,0,5,1,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03647880950101272,-0.07951157554085084,0.0013297632106747921,0.04556305914908085,-0.014861292301691881,-0.02231928496864868,0.020815201886710523,0.005191856265832918,0.1866164383561644,0.1741783355350066,0.18777794529399097,0.19332697547683925
APP002968,2025-09-13,Male,27.0,High School,Single,0.0,Living with Parents,3.0,Bangalore,Self-Employed,Manufacturing,1125000.0,1.0,1.0,Personal Loan,2192000.0,48.0,15.35,673.0,6.0,4.0,110.0,1.0,90.0,3.0,3.0,942100.0,71.0,0.0,0.0,122000.0,0.199,67000.0,37.6,62.4,0.0,94.7,26.0,16.3,1.0,0.0,0.837,1.948,0.235,61400.0,0.655,1.3,9.2,0,0.1304922222222222,2.1262516386096912,0.5138125515658503,2.242732087537564,14.60032538325432,13.75586776649464,11.02518140064756,0.13579478239213,0.1506660909338067,0.1644095341278439,0,1,0,3,0,2,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.02281388753025259,-0.029259383706893044,0.0013297632106747921,0.010670603450286807,0.03399163271754266,-0.038698725711155686,-0.02145756890005524,0.14652286549890908,0.17844873208379272,0.1620948979591837,0.17788595912986158,0.19197367062467735
APP002969,2025-03-02,Female,27.0,Master,Married,1.0,Living with Parents,15.0,Delhi,Business Owner,IT/Software,599000.0,6.0,3.0,Personal Loan,772000.0,24.0,11.03,699.0,7.0,1.0,56.0,1.0,30.0,1.0,3.0,1503000.0,98.1,0.0,0.0,137000.0,0.694,43000.0,42.6,57.4,1.0,83.1,24.0,17.3,3.0,0.0,2.509,1.289,0.607,36000.0,0.721,2.739,4.7,0,0.2168666666666666,0.3506085016180413,0.7358916438354204,0.895991874891187,13.556741124342862,14.222974334070884,10.491301994830229,0.0473818566714401,0.2403684690303699,0.0956121343445287,0,0,1,4,0,2,4,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03647880950101272,0.0755813819485763,0.003999013438422056,0.010670603450286807,0.013003314500177185,-0.038698725711155686,0.00781745594474019,-0.017516076422564388,0.18435141903171953,0.1851636690647482,0.18742796248934357,0.19253149401353462
APP002970,2025-02-10,Male,40.0,Bachelor,Married,0.0,Owned,5.0,Chennai,Freelancer,Retail,453000.0,10.0,2.0,Home Loan,1280000.0,240.0,8.25,650.0,3.0,2.0,17.0,0.0,0.0,1.0,2.0,323000.0,1.9,0.0,0.0,63000.0,0.059,25000.0,66.6,33.4,0.0,86.4,22.0,21.1,1.0,0.0,0.713,2.826,0.696,10900.0,0.289,1.674,1.4,0,0.0238024282560706,-0.142250620056447,-0.3596985446944593,-0.1140632845935954,14.062371417145494,12.685410698175234,9.29660980712836,0.0790112695348982,0.0516560316013369,0.0276273022751896,0,0,0,2,1,1,3,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02281388753025259,-0.030478532445368987,0.003999013438422056,-0.022477104864267468,0.008886134342850563,-0.0033334446337297398,0.020815201886710523,0.005191856265832918,0.17693132530120484,0.18340234375,0.18188565891472866,0.1838588903451289
APP002971,2025-06-28,Male,47.0,PhD,Married,5.0,Owned,0.0,Jaipur,Salaried,Education,461000.0,10.0,4.0,Education Loan,2148000.0,84.0,9.4,785.0,2.0,1.0,10.0,0.0,0.0,3.0,4.0,15800.0,77.0,0.0,0.0,65000.0,0.06,33000.0,56.3,43.7,2.0,90.0,25.0,30.6,1.0,0.0,0.034,4.659,0.153,35000.0,0.911,1.692,0.8,0,0.02,-0.115244640786612,-0.3300879990585166,0.3348501196218634,14.580048200160132,9.6678285081515,10.463131911491969,0.1330552269472635,0.0025268275520158,0.0929035752979414,1,0,0,5,0,2,5,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02281388753025259,0.26212549103334104,0.003999013438422056,-0.022477104864267468,-0.014861292301691881,0.017693402375376803,-0.1180185874462384,-0.03484918795649885,0.19121522309711284,0.20130970149253732,0.18863111207269578,0.20237564102564104
APP002972,2025-07-07,Male,37.0,High School,Married,3.0,Rented,4.0,Other,Self-Employed,Retail,463000.0,1.0,1.0,Credit Card,68000.0,12.0,30.24,591.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,1019500.0,74.2,0.0,0.0,126000.0,0.836,21000.0,62.2,37.8,3.0,79.2,30.0,37.7,1.0,1.0,2.202,0.147,0.497,6600.0,0.172,3.26,0.2,0,0.25405,-0.1084931459691533,0.5730336428377356,-0.3385199867013249,11.127277689932466,13.834823849869142,8.79497643168877,0.0035489695535769,0.1630443474227958,0.0159804983748645,0,1,0,3,0,3,2,1,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02281388753025259,-0.029259383706893044,0.003999013438422056,0.04556305914908085,0.03399163271754266,0.14661260391149683,0.006331771948388872,0.005191856265832918,0.19178544542032624,0.1940717079530639,0.18663175016265451,0.16624900133155793
APP002973,2025-11-03,Female,41.0,Master,Married,6.0,Living with Parents,1.0,Bangalore,Retired,IT/Software,312000.0,3.0,1.0,Personal Loan,854000.0,24.0,11.91,591.0,3.0,3.0,42.0,0.0,0.0,0.0,3.0,579700.0,12.4,0.0,1.0,57000.0,0.05,14000.0,65.8,34.2,0.0,91.8,33.0,26.5,3.0,0.0,1.858,2.737,0.551,40200.0,1.545,2.188,3.5,0,0.17725,-0.6182310046872885,-0.4485301816022874,-0.7313192153898513,13.657687643730208,13.270267732356524,10.601647149919607,0.0524873918186912,0.0927089830318732,0.106988082340195,0,0,0,3,0,2,4,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03647880950101272,0.0755813819485763,0.003999013438422056,0.010670603450286807,-0.0037950896369271818,-0.038698725711155686,-0.02145756890005524,-0.017516076422564388,0.1852658092175777,0.19047368421052632,0.18601333333333334,0.18803772609819122
APP002974,2025-01-25,Female,41.0,High School,Married,1.0,Mortgaged,1.0,Other,Salaried,Education,437000.0,2.0,1.0,Consumer Durable,136000.0,12.0,17.05,638.0,3.0,3.0,234.0,0.0,0.0,2.0,3.0,2328400.0,54.8,0.0,1.0,104000.0,0.063,30000.0,48.6,51.4,0.0,77.8,23.0,5.2,1.0,0.0,4.444,0.26,0.273,12400.0,0.284,2.382,19.5,1,0.1254999999999999,-0.1962625785961169,0.2473176408423659,0.1665075930410663,11.820417517632333,14.660692323859095,9.425532393502772,0.0077828279683705,0.3723712197540341,0.0316901408450704,1,0,0,5,0,3,2,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647880950101272,-0.029259383706893044,0.003999013438422056,-0.03787008099077142,-0.014861292301691881,0.026971904861599224,0.006331771948388872,-0.03484918795649885,0.18432645161290323,0.17672358722358725,0.1900652314316469,0.1729974874371859
APP002975,2025-07-16,Male,49.0,Master,Married,1.0,Owned,9.0,Chennai,Salaried,Banking/Finance,150000.0,0.0,0.0,Home Loan,327000.0,360.0,8.38,687.0,0.0,0.0,11.0,1.0,30.0,5.0,5.0,1245100.0,41.4,2.0,0.0,39000.0,0.432,7000.0,47.7,52.3,4.0,88.5,28.0,21.7,1.0,0.0,8.301,2.18,0.565,2500.0,0.199,3.096,0.9,1,0.5599166666666667,-1.1651020849014468,-0.7150250923257717,-1.1241184440783778,12.69771850797869,14.034727209088524,7.824445930877619,0.0196749891040408,0.199123606646516,0.0048754062838569,1,0,0,5,1,1,4,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02281388753025259,0.0755813819485763,0.003999013438422056,-0.022477104864267468,-0.014861292301691881,-0.0033334446337297398,0.020815201886710523,-0.09881021776624639,0.18482829504232165,0.2042677364864865,0.18904662205914094,0.19324630755864464
APP002976,2025-10-04,Male,21.0,Bachelor,Married,2.0,Rented,5.0,Hyderabad,Salaried,Banking/Finance,223000.0,9.0,4.0,Personal Loan,544000.0,60.0,15.45,661.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,623000.0,20.6,0.0,0.0,31000.0,0.194,13000.0,39.8,60.2,0.0,86.9,34.0,35.2,2.0,0.0,2.794,2.439,0.668,13100.0,0.703,1.679,0.0,0,0.09975,-0.9186725240642027,-0.8334672748695425,-0.7874333909167838,13.206706364071684,13.342303402904738,9.48044384215367,0.0331859784571321,0.0996337699307521,0.0335861321776814,1,0,0,5,0,2,3,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.02281388753025259,-0.030478532445368987,0.003999013438422056,0.04556305914908085,-0.014861292301691881,-0.038698725711155686,0.050031775905716364,-0.09881021776624639,0.18595255474452554,0.19328800675675675,0.18223649666451472,0.19197367062467735
APP002977,2025-02-17,Female,41.0,Bachelor,Married,1.0,Mortgaged,1.0,Ahmedabad,Salaried,Healthcare,437000.0,2.0,1.0,Personal Loan,932000.0,36.0,13.09,678.0,5.0,4.0,66.0,2.0,60.0,1.0,2.0,60600.0,13.3,0.0,1.0,61000.0,0.05,16000.0,64.0,36.0,4.0,85.3,32.0,37.2,1.0,0.0,0.17,2.618,0.35,31400.0,1.06,2.043,5.5,0,0.2688333333333333,-0.1962625785961169,-0.389309090330402,-0.6190908643359867,13.745089166628526,11.01206667357142,10.354595018522993,0.0573438764709544,0.0096915031425418,0.0831527627302275,1,0,0,5,0,2,3,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03647880950101272,-0.030478532445368987,0.003999013438422056,-0.03787008099077142,-0.014861292301691881,-0.038698725711155686,-0.02907152352588435,-0.09454945290539121,0.1914559585492228,0.19899148029818958,0.18223649666451472,0.19197367062467735
APP002978,2025-01-24,Male,44.0,High School,Married,2.0,Owned,0.0,Bangalore,Salaried,Retail,352000.0,3.0,1.0,Education Loan,535000.0,84.0,9.43,693.0,2.0,2.0,24.0,0.0,0.0,4.0,6.0,687400.0,75.2,1.0,0.0,81000.0,0.14,23000.0,42.5,57.5,0.0,91.8,34.0,29.1,1.0,0.0,1.953,1.52,0.351,8700.0,0.297,2.755,2.0,0,0.17175,-0.4832011083381136,-0.093203633970975,-0.2262916356474601,13.190023895035274,13.440673098153868,9.071193240566023,0.0326256148434095,0.1099329910921332,0.0216684723726977,1,0,0,5,0,2,2,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02281388753025259,-0.029259383706893044,0.003999013438422056,-0.022477104864267468,-0.014861292301691881,0.017693402375376803,-0.02145756890005524,0.005191856265832918,0.1852658092175777,0.1741783355350066,0.18777794529399097,0.1842876213592233
APP002979,2025-08-08,Female,21.0,Master,Married,3.0,Mortgaged,3.0,Delhi,Freelancer,Manufacturing,366000.0,6.0,6.0,Home Loan,1699000.0,120.0,8.44,585.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,257500.0,97.6,0.0,0.0,44000.0,0.221,21000.0,66.1,33.9,2.0,75.7,29.0,25.1,2.0,0.0,0.704,4.642,0.632,21000.0,0.689,1.436,1.1,0,0.1191051912568306,-0.4359406446159024,-0.640998728235915,-0.3385199867013249,14.345550989235416,12.458778882573531,9.952325334619427,0.1050993088848764,0.0411808920660813,0.0549837486457204,0,0,0,2,1,1,4,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03647880950101272,0.0755813819485763,0.003999013438422056,-0.03787008099077142,0.008886134342850563,-0.0033334446337297398,0.00781745594474019,0.14652286549890908,0.1798775,0.1620948979591837,0.18188565891472866,0.1838588903451289
APP002980,2025-03-09,Female,26.0,Bachelor,Married,0.0,Rented,1.0,Delhi,Self-Employed,Education,324000.0,5.0,5.0,Auto Loan,495000.0,36.0,10.76,716.0,4.0,0.0,20.0,0.0,0.0,3.0,7.0,2380600.0,99.9,0.0,0.0,48000.0,0.104,16000.0,61.6,38.4,0.0,76.0,21.0,7.2,1.0,0.0,7.348,1.528,0.473,16100.0,0.598,1.785,1.7,0,0.0659999999999999,-0.5777220357825361,-0.5817776369640296,-0.6190908643359867,13.112315061750808,14.682863534777995,9.686636660844938,0.0301351098935309,0.3807193462233523,0.0417118093174431,0,1,0,3,1,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03647880950101272,-0.030478532445368987,0.003999013438422056,0.04556305914908085,0.03399163271754266,-0.02231928496864868,0.00781745594474019,-0.03484918795649885,0.18888676103247296,0.19560470879801736,0.18663175016265451,0.19173563218390804
APP002981,2025-01-24,Male,26.0,Bachelor,Married,1.0,Owned,0.0,Ahmedabad,Salaried,Retail,244000.0,10.0,3.0,Credit Card,79000.0,12.0,28.58,686.0,3.0,2.0,54.0,3.0,30.0,1.0,2.0,182000.0,73.5,0.0,0.0,69000.0,0.443,8000.0,68.6,31.4,0.0,95.4,27.0,38.6,0.0,2.0,0.746,0.324,0.878,7600.0,0.376,3.393,4.5,0,0.264756830601093,-0.8477818284808859,-0.2708669077866312,-1.0680042685514457,11.277215789596893,12.111767460549332,8.936035096566041,0.0042338584147936,0.0291064945865118,0.0186890574214517,1,0,0,5,0,3,3,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02281388753025259,-0.030478532445368987,0.003999013438422056,-0.022477104864267468,-0.014861292301691881,0.14661260391149683,-0.02907152352588435,0.005191856265832918,0.19588966725043783,0.1940717079530639,0.18904662205914094,0.16624900133155793
APP002982,2025-03-28,Male,27.0,Bachelor,Married,1.0,Rented,0.0,Other,Salaried,Education,346000.0,3.0,0.0,Credit Card,83000.0,12.0,39.52,591.0,4.0,1.0,71.0,0.0,0.0,1.0,4.0,346200.0,78.2,2.0,0.0,96000.0,0.148,25000.0,57.3,42.7,0.0,93.9,30.0,18.2,0.0,0.0,1.538,0.24,0.258,8500.0,0.294,3.34,5.9,0,0.33725,-0.5034555927904899,0.1288754582985951,-0.1140632845935954,11.326607934898927,12.754774810223829,9.04793908261736,0.0044829089097814,0.055366310032145,0.0211267605633802,1,0,0,5,0,3,3,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.02281388753025259,-0.030478532445368987,0.003999013438422056,0.04556305914908085,-0.014861292301691881,0.14661260391149683,0.006331771948388872,-0.03484918795649885,0.17806953223767383,0.18777469879518074,0.18777794529399097,0.17104967320261438
APP002983,2025-11-02,Female,35.0,Master,Single,2.0,Living with Parents,5.0,Mumbai,Business Owner,Banking/Finance,216000.0,13.0,1.0,Consumer Durable,62000.0,12.0,13.33,659.0,6.0,1.0,32.0,0.0,0.0,3.0,6.0,1442600.0,19.1,0.0,0.0,29000.0,0.77,10000.0,50.6,49.4,0.0,96.3,32.0,5.6,0.0,1.0,6.679,0.287,0.158,5500.0,0.308,1.589,2.7,0,0.12375,-0.9423027559253084,-0.8630778205054852,-0.9557759174975808,11.034905792929417,14.181958292244316,8.612685172875459,0.0031753938110952,0.2307089510467143,0.0130010834236186,0,0,1,4,0,3,4,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647880950101272,0.0755813819485763,0.0013297632106747921,0.010670603450286807,0.013003314500177185,0.026971904861599224,0.08245496261094298,-0.09881021776624639,0.17349768518518516,0.2057347280334728,0.17378521739130437,0.1729974874371859
APP002984,2025-09-05,Female,37.0,Bachelor,Divorced,0.0,Living with Parents,2.0,Pune,Salaried,Retail,579000.0,26.0,7.0,Business Loan,3188000.0,84.0,14.21,712.0,4.0,2.0,43.0,2.0,90.0,3.0,3.0,384800.0,67.7,0.0,0.0,67000.0,0.05,28000.0,62.2,37.8,1.0,88.7,29.0,25.7,3.0,0.0,0.665,5.506,0.178,60100.0,1.246,1.38,3.6,0,0.2234594127806563,0.2830935534434539,-0.3004774534225739,0.0542792419872016,14.97490463256848,12.860481596522911,11.00378175931998,0.1978083556441068,0.0615394456971965,0.1608884073672805,1,0,0,5,0,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03647880950101272,-0.030478532445368987,-0.03417732446234712,0.010670603450286807,-0.014861292301691881,-0.029061796703685718,-0.10062849898177345,0.005191856265832918,0.20313914373088687,0.18340234375,0.18223649666451472,0.18325222929936308
APP002985,2025-01-07,Male,43.0,High School,Married,1.0,Living with Parents,1.0,Mumbai,Salaried,Government,437000.0,2.0,2.0,Personal Loan,399000.0,24.0,16.0,656.0,5.0,2.0,3.0,1.0,90.0,2.0,3.0,324500.0,1.6,0.0,0.0,105000.0,0.092,20000.0,61.2,38.8,0.0,83.0,24.0,8.3,2.0,0.0,0.584,0.718,0.269,19500.0,0.422,2.273,0.2,1,0.129363309352518,-0.1962625785961169,0.2621229136603373,-0.3946341622282572,12.896719202134523,12.690043896785632,9.87822102528824,0.0241578980138223,0.051895920292984,0.0509209100758396,1,0,0,5,0,2,2,1,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.02281388753025259,-0.029259383706893044,0.003999013438422056,0.010670603450286807,-0.014861292301691881,-0.038698725711155686,0.08245496261094298,0.07550900995650563,0.17854060324825988,0.1791955882352941,0.18863111207269578,0.19253149401353462
